key,species,scientificName,acceptedScientificName,taxonomicStatus,basisOfRecord,eventDate,year,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,recordedBy,recordNumber,institutionCode,collectionCode,catalogNumber,typeStatus,identifiedBy,datasetName,datasetKey,occurrenceID,references,issues,media
1090367640,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-01-20,1993,PG,Morobe Province,"N of the Busu River on Kumbok Mt., along 4WD track between Gwabadik (Gobadik on old maps) and Gawam",-6.55,146.817,,,"Takeuchi, W.N.",Collector Number: 8669,BPBM,BISH,734362,,W.N.Takeuchi,Herbarium Pacificum World Specimens,b929f23d-290f-4e85-8f17-764c55b3b284,69b1ad7f-b821-429f-85a0-ef49f32182ce,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
1998345789,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-01-20,1993,PG,Morobe,N of the Busu River on Kumbok Mt. (along 4WD track between Gwabadik (Gobadik on old maps) and Gawam),-6.55,146.816667,,,W. N. Takeuchi,8669,A,A,barcode-01655810,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,0a1f2732-3e02-4b5b-93b2-6516bc45fa2c,http://data.huh.harvard.edu/0a1f2732-3e02-4b5b-93b2-6516bc45fa2c/image,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,https://s3.amazonaws.com/huhspecimenimages/JPG/01655810.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655811.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655812.jpg
1998518476,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-01-20,1993,PG,Morobe,N of the Busu River on Kumbok Mt. (along 4WD track between Gwabadik (Gobadik on old maps) and Gawam),-6.55,146.816667,,,W. N. Takeuchi,8669,A,A,barcode-01655812,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,30d3fb7d-e778-4bad-b88b-aacefe57809a,http://data.huh.harvard.edu/30d3fb7d-e778-4bad-b88b-aacefe57809a/image,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,https://s3.amazonaws.com/huhspecimenimages/JPG/01655810.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655811.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655812.jpg
1998580954,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-01-20,1993,PG,Morobe,N of the Busu River on Kumbok Mt. (along 4WD track between Gwabadik (Gobadik on old maps) and Gawam),-6.55,146.816667,,,W. N. Takeuchi,8669,A,A,barcode-01655811,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,3ee3e111-83fd-4714-9bd7-40a3308449aa,http://data.huh.harvard.edu/3ee3e111-83fd-4714-9bd7-40a3308449aa/image,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,https://s3.amazonaws.com/huhspecimenimages/JPG/01655810.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655811.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655812.jpg
5956248359,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-01-20,1993,PG,Morobe Province,"N of the Busu River on Kumbok Mt., along 4WD track between Gwabadik (Gobadik on old maps) and Gawam",,,,400.0,"Takeuchi, W.N.",8669,BISH,,734362,NotAType,"Takeuchi, W.N.",,cfb43618-1423-4031-b3ff-fbd2c264f48b,734362,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1615699,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE,https://editedimages.s3-accelerate.amazonaws.com/BISH1014110.webp
5956371884,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-01-20,1993,PG,Morobe Province,"N of the Busu River on Kumbok Mt., along 4WD track between Gwabadik (Gobadik on old maps) and Gawam",,,,400.0,"Takeuchi, W.N.",8669,BISH,,734361,NotAType,"Takeuchi, W.N.",,cfb43618-1423-4031-b3ff-fbd2c264f48b,734361,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1615698,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE,https://editedimages.s3-accelerate.amazonaws.com/BISH1014109.webp
1091169027,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-07-07,1993,CK,Penrhyn,,,,,,Bill Sykes,4165/CI,CHR,CHR,CHR 498850 C,,William R. Sykes,,df582950-3b58-11dc-8c19-b8a03c50a862,50159FFB-69B5-4A0B-9287-4C670D57AB8F,https://scd.landcareresearch.co.nz/Specimen/CHR_498850_C,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
1091194054,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-07-07,1993,CK,Penrhyn,,,,,,Bill Sykes,4165/CI,CHR,CHR,CHR 498850 A,,William R. Sykes,,df582950-3b58-11dc-8c19-b8a03c50a862,6B0F11AF-8A56-4FB5-BC0B-B1E39D373644,https://scd.landcareresearch.co.nz/Specimen/CHR_498850_A,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
1091219283,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-07-07,1993,CK,Penrhyn,,,,,,Bill Sykes,4165/CI,CHR,CHR,CHR 498850 B,,William R. Sykes,,df582950-3b58-11dc-8c19-b8a03c50a862,8667E27D-0FA6-4871-A99D-FE1796984707,https://scd.landcareresearch.co.nz/Specimen/CHR_498850_B,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
4602166337,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-10-14T00:00,1993,PG,,"Under ridge south of Hak-Uk divide, Hak Valley; District: Telefomin",,,,820.0,Morren,3002,K,Herbarium,K002555904,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555904,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/f2766f22cd18fbf3adc2842584614c52.jpg
36322073,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-12-28,1993,FM,,SSW of Topful,,,,,"Hernandez, T.",Collector Number: LR 25465,BPBM,BISH,694857,,D.Lorence,Herbarium Pacificum World Specimens,b929f23d-290f-4e85-8f17-764c55b3b284,a2216a55-04f3-4cf8-af14-95040cac08b8,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
2592227177,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-12-23,1993,FM,Pohnpei,The Caroline Islands. Mid-level rain forest above Liduhduhniap Falls.,,,,,A. Rinehart,LR 25355,US,US,US 3370056,,,NMNH Extant Biology,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/34eaebe45-e3b5-450f-9ba5-5cf89d2e5732,,CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,https://collections.nmnh.si.edu/media/?i=14415962&h=2000
5956381655,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1993-12-28,1993,FM,,SSW of Topful,,,,5.0,"Hernandez, T.",LR 25465,BISH,,694857,NotAType,"Lorence, D.H.",,cfb43618-1423-4031-b3ff-fbd2c264f48b,694857,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1577265,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE,
4602015336,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1994-03-02T00:00,1994,MY,,"6th Division. Sibu, Durin, road to Sarikei, c 1 km after ferry across Batang Rajang.",,,,,"Boyce, P.C.",746,K,Herbarium,K002555894,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555894,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/cf0b9c9a3e0b0b68b02a44d2429c97ec.jpg
4602017381,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1994-03-04T00:00,1994,MY,,"6th Division. Sibu, Durin, road to Sarikei, c.1 km after ferry across Batang Rajang.",,,,,"Boyce, P.C.",746,K,Herbarium,K002555893,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555893,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/c9cb23074674d6a8e25297168a3b499c.jpg
4602023362,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1994-03-04T00:00,1994,MY,,"6th Division. Sibu, Durin road to Sarikei, c 1 km after ferry across Batang Rajang.",,,,,"Boyce, P.C.",746,K,Herbarium,K002555888,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555888,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/5a8e4f0ca13ccb0563c79f89e5b12638.jpg
4602023363,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1994-03-04T00:00,1994,MY,,"6th Division. Sibu, Durin, road to Sarikei, c.1 km after ferry across Batang Rajang.",,,,,"Boyce, P.C.",746,K,Herbarium,K002555891,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555891,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/12fef027a6d68731bc8ecfeef48b6dd6.jpg
4602165326,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1994-03-04T00:00,1994,MY,,"6th Division. Sibu, Durin, road to Sarikei, c. 1 km after ferry across Batang Rajang.",,,,,"Boyce, P.C.",746,K,Herbarium,K002555890,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555890,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/f64882ca48cca0bcea5651b0bff2a59f.jpg
4602166335,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1994-03-04T00:00,1994,MY,,"6th Division. Sibu, Durin, road to Sarikei, c. 1 km after ferry across Batang Rajang.",,,,,"Boyce, P.C.",746,K,Herbarium,K002555889,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555889,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/1819f8b6c8b3256d2418517cb441539d.jpg
4602166336,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1994-03-04T00:00,1994,MY,,"6th Division. Sibu, Durin, road to Sarikei, c.1 km after ferry across Batang Rajang.",,,,,"Boyce, P.C.",746,K,Herbarium,K002555892,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555892,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/540ed554d68f0c9c1f4e9a84b0c78668.jpg
1090338413,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,1996-02-18,1996,PW,,"roadside, 4 km W of turnoff fm airport rd in Airai; rd W to Japan comm station",,,,,"Rinehart, A.F.",Collector Number: LR 26231,BPBM,BISH,649783,,"Herbst, D.R.",Herbarium Pacificum World Specimens,b929f23d-290f-4e85-8f17-764c55b3b284,d7a68e73-502f-4fbb-bd4d-cc91b507e602,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
5956290269,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,1996-02-18,1996,PW,,"roadside, 4 km W of turnoff fm airport rd in Airai; rd W to Japan comm station",,,,,"Rinehart, A.F.",LR 26231,BISH,,649783,NotAType,"Herbst, D.R.",,cfb43618-1423-4031-b3ff-fbd2c264f48b,649783,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1543109,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE,
1091161454,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1996-07-25,1996,CK,,,,,,,P Gardner,,CHR,CHR,CHR 542262,,Debby Redmond,,df582950-3b58-11dc-8c19-b8a03c50a862,47CD907E-4432-48F9-9A33-D84D196FBFDD,https://scd.landcareresearch.co.nz/Specimen/CHR_542262,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
1998852904,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1996-11-11,1996,ID,Kalimantan Barat (West Kalimantan),"Ketapang. Gunung Palung National Park, Sungai Air Putih",,,,,"T. G. Laman, I. A. Rachman & E. Mirmanto",TL472,A,A,barcode-01655762,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,7c460501-9b3c-41c2-8d7d-28356f66345b,http://data.huh.harvard.edu/7c460501-9b3c-41c2-8d7d-28356f66345b/image,,https://s3.amazonaws.com/huhspecimenimages/JPG/01655761.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655762.jpg
1998953167,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1996-11-11,1996,ID,Kalimantan Barat (West Kalimantan),"Ketapang. Gunung Palung National Park, Sungai Air Putih",,,,,"T. G. Laman, I. A. Rachman & E. Mirmanto",TL472,A,A,barcode-01655761,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,92c87d3b-dca1-4809-aa20-cc92b0beee67,http://data.huh.harvard.edu/92c87d3b-dca1-4809-aa20-cc92b0beee67/image,,https://s3.amazonaws.com/huhspecimenimages/JPG/01655761.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655762.jpg
4602024360,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1997-03-20T00:00,1997,ID,,Road from desa Keai to Cagar alam Padang Luway,,,,10.0,Kessler; et al.,PK2208,K,Herbarium,K002555881,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555881,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/eddc5f0799e90bc0ec5c672a4b40f976.jpg;https://d2jcv3kl45hlgi.cloudfront.net/955ada1272b66afc1bc21dada395cce7.jpg
4602015342,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1998-05-09T00:00,1998,WS,,Ta'u; In the forest on Liu bench on the south side of the island,,,,325.0,"Whistler, W.A.",11064,K,Herbarium,K002555960,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555960,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/23b70c82710389fa4807b3e684d15bf0.jpg
1930633488,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,1998-08-19,1998,FM,Pohnpei,"U Municipality. Kepin Awak road, agroforestry field",6.958333,158.266667,,76.0,M. J. Balick,3906,NY,NY,191099,,M. J. Balick,Vascular plants,d415c253-4d61-4459-9d25-4015b9084fb0,cac2153e-8e12-44b1-82f1-6363925cbe05,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=603664,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID,http://sweetgum.nybg.org/images3/3424/563/00191099.jpg
1099300974,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,1999-12-15,1999,BR,Rj,Sítio R. Burle Marx,,,,,E.R. Salviani & H. Lorenzi,812,JBP,HPL,652,,E.G. Gonçalves,,e153bbae-f9cd-46a6-a4dd-db74983c7075,https://specieslink.net/guid/281/652,https://specieslink.net/guid/281/652,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE,
1929088873,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,2000-08-17,2000,FM,Pohnpei,Pihs,6.8667,158.2667,,24.0,M. J. Balick,4121,NY,NY,192376,,M. J. Balick,Vascular plants,d415c253-4d61-4459-9d25-4015b9084fb0,5d757b68-cfbb-411c-a65e-0e36b3683645,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=603665,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID,http://sweetgum.nybg.org/images3/3424/576/00192376.jpg
883366763,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,2000-10-11,2000,DE,Bavaria,Munich,,,,,"Stockey, Ruth A.|Rothwell, Gar W.",00016,University of Alberta Museums,ALTA-VP,106077,,"Bogner, J.",University of Alberta Vascular Plant Herbarium (ALTA-VP),2429287b-ef65-4cfd-afcc-11cc3ba95cca,urn:catalog:ALTA-VP:106077,https://search.museums.ualberta.ca/12-12877,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,
2996891838,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,2000-11-24,2000,BR,Rio de Janeiro,Cultivada na coleção de Burle-Marx em Guaratiba,0.0,0.0,,,"Gonçalves, EG",620,UB,UB,UB0000932,,"Gonçalves, EG",,14ef7ae8-1bab-4af7-915c-7c146b117c91,3718961,,ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
4462648371,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,2000-11-24,2000,BR,Rio de Janeiro,Cultivada na coleção de Burle-Marx em Guaratiba,0.0,0.0,,,"Gonçalves, EG",620,UB,UB,UB0000932,,"Gonçalves, EG",,d64401ac-6349-4007-b565-477d5d584967,3718961,,ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
1930789904,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,2002-01-10,2002,FM,Pohnpei,"Pahnios, Kepirohi",6.8441,158.304,1000.0,,E. Albert,24,NY,NY,206578,,D. H. Lorence,Vascular plants,d415c253-4d61-4459-9d25-4015b9084fb0,d5c89843-bb54-46d8-b3e3-1f1a0bf1ac5a,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091253,MODIFIED_DATE_INVALID,http://sweetgum.nybg.org/images3/3424/604/00206578.jpg;http://sweetgum.nybg.org/images3/281/222/v-038-00206578.jpg
1928473375,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,2002-08-06,2002,FM,Pohnpei,"Mokil Atoll, Urek Island (Coconut Island)",6.6675,159.755278,,,M. J. Balick,4262,NY,NY,199784,,D. H. Lorence,Vascular plants,d415c253-4d61-4459-9d25-4015b9084fb0,31d02b91-3052-4072-96ce-ca1bea28eebe,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=798708,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID,
36323010,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,2003-08-23,2003,KI,,Between Bubutei village (southernmost village on Maiana) and Belie,-0.916667,-173.0,,,"Imada, C.T. Space, J.; Katanga, K.",Collector Number: 2003-93,BPBM,BISH,697708,,"Herbst, D.R.",Herbarium Pacificum World Specimens,b929f23d-290f-4e85-8f17-764c55b3b284,45019adb-c24b-457f-b5c5-4088793b1cb8,,GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LATITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
5956594193,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,2003-08-23,2003,KI,,Between Bubutei village (southernmost village on Maiana) and Belie,0.916667,173.0,,,"Imada, C.; Space, J.; Katanga, K.",2003-93,BISH,,697708,NotAType,"Herbst, D.R.",,cfb43618-1423-4031-b3ff-fbd2c264f48b,697708,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1579939,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE,
1090317712,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,2004-03-31,2004,FM,U Municipality,Pahlap,6.94556,158.272,,,"Amor, E.A. Dores, A.; Raynor, P.",Collector Number: 211,BPBM,BISH,738587,,,Herbarium Pacificum World Specimens,b929f23d-290f-4e85-8f17-764c55b3b284,6e0ccae1-089e-4147-810d-b44bbc87a3ff,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
1930773648,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,2004-03-31,2004,FM,Pohnpei,U Municipality. Pahlap,6.945556,158.271944,,26.0,E. Albert,211,NY,NY,205053,,,Vascular plants,d415c253-4d61-4459-9d25-4015b9084fb0,d47c3770-274f-49ca-98cb-5bed8701269a,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=851636,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID,http://sweetgum.nybg.org/images3/168/929/v-038-00205053.jpg;http://sweetgum.nybg.org/images3/3424/598/00205053.jpg
5956215555,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,2004-03-31,2004,FM,U Municipality,Pahlap,,,,26.0,"Amor, E.A.; Dores, A.; Raynor, P.",211,BISH,,738587,NotAType,,,cfb43618-1423-4031-b3ff-fbd2c264f48b,738587,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1619003,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE,
